collection_slug,identifier,event_type,order_hash,chain,protocol_address,closing_date,closing_date_iso,quantity,seller,buyer,payment_quantity,payment_token,payment_decimals,payment_symbol,payment_symbol_amount,transaction_hash,event_timestamp,event_timestamp_iso
pudgypenguins,2664,sale,,ethereum,,1738058243,2025-01-28T09:57:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x8ed9a20098be9e7d637e3a7f6e7cc998049362a4,11750000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,11.75,0xc0a8476b2aafe0c3aff33b725cef13a8a2314c27b8779d5bac66054a88f5c135,1738058243,2025-01-28 09:57:23+00:00
pudgypenguins,2664,sale,,ethereum,,1738003559,2025-01-27T18:45:59+00:00Z,1,0x5083980af29001f0ea9898da4911a0e80833f6a2,0x94e9d73a2aeec807d85756b84759965b41866450,13950000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,13.95,0x6faae886100213796d3304b9d7d70ff7287446cb223814c37a0cf6448c6a8f9f,1738003559,2025-01-27 18:45:59+00:00
pudgypenguins,2664,sale,,ethereum,,1734512591,2024-12-18T09:03:11+00:00Z,1,0xc2b3cb204e96270d763c70c75ae1a77c739b0e6d,0x29469395eaf6f95920e59f858042f0e28d98a20b,16850000000000000000,0x0000000000000000000000000000000000000000,18,ETH,16.85,0xb3e3899560f051dd0f2407fc631bddd9ba8dc8dbe780ab4add2f7fbc98937490,1734512591,2024-12-18 09:03:11+00:00
pudgypenguins,2664,sale,,ethereum,,1734454667,2024-12-17T16:57:47+00:00Z,1,0xeb156caa9f0a48300f953b924f4632f39cc929c6,0xc2b3cb204e96270d763c70c75ae1a77c739b0e6d,15990000000000000000,0x0000000000000000000000000000000000000000,18,ETH,15.99,0x5195c276f52bc5320d0893fa57dfbe4b38e56102bb95e9f8fe856f9ecbc867a4,1734454667,2024-12-17 16:57:47+00:00
pudgypenguins,2664,sale,,ethereum,,1734454559,2024-12-17T16:55:59+00:00Z,1,0xcb0411f3236ef0e00811d05bb9d3b30e637ea433,0xeb156caa9f0a48300f953b924f4632f39cc929c6,16000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,16.0,0xab5c119d6725e0b4e057df71779b4e0e83748931f11616c4f8a9ff409fdea843,1734454559,2024-12-17 16:55:59+00:00
pudgypenguins,2664,sale,,ethereum,,1734453611,2024-12-17T16:40:11+00:00Z,1,0x6639c089adfba8bb9968da643c6be208a70d6daa,0xcb0411f3236ef0e00811d05bb9d3b30e637ea433,15860000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,15.86,0x0cd57989863bec40010f3c34ea2f4d0d7f2e9e4a6eb52891323ce3a0b3c8db07,1734453611,2024-12-17 16:40:11+00:00
pudgypenguins,2664,sale,,ethereum,,1713384167,2024-04-17T20:02:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xba1ba61ff159422bcb07f78017186624e94e6936,10040000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.04,0xcda51f1df3e6fed3c4a9bcb839060917d8b40d6bf1a7fec21a825e93fa0eb2e4,1713384167,2024-04-17 20:02:47+00:00
pudgypenguins,2664,sale,,ethereum,,1713370355,2024-04-17T16:12:35+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xa69833b9fda816f1bfc79517e7932e64708df0dd,10080000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.08,0xbf3334a2aa1bd6c08640c22453e12fa7c4b53f589e07a8e7335ecce473cc4afa,1713370355,2024-04-17 16:12:35+00:00
pudgypenguins,2664,sale,,ethereum,,1713367715,2024-04-17T15:28:35+00:00Z,1,0x7a7427e8f54b09b41e1b269de54fb8cef6801f62,0xeedb1b02d308bf3644f9f4caf88aa15eefed01e8,10080000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.08,0xedfcc0149f6db48b4ed32223038aace7f961c2ddd8794f5fa9b06fdb32e7fecc,1713367715,2024-04-17 15:28:35+00:00
pudgypenguins,2703,sale,0x02feb7e2405e8f2d681eeb55104e7eca900ab5287dcf75b5546dc90623c3de97,ethereum,0x0000000000000068f116a894984e2db1123eb395,1743146363,2025-03-28T07:19:23+00:00Z,1,0x26da8b7c03698371aecb4307b7de31068dbcab1d,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,9900000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.9,0x4b3c597905312f793a746b825c94cedc4a8178d66b0b1e75a40f5189a7187539,1743146363,2025-03-28 07:19:23+00:00
pudgypenguins,2703,sale,,ethereum,,1740105659,2025-02-21T02:40:59+00:00Z,1,0x1ff8f9439a27074168d6333561aa02ff5b87fc7a,0x26da8b7c03698371aecb4307b7de31068dbcab1d,8790000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.79,0x6082792a07d6276fed7328cb23631da99cada125b0bc769f9240079a8b0356bf,1740105659,2025-02-21 02:40:59+00:00
pudgypenguins,2703,sale,,ethereum,,1738276811,2025-01-30T22:40:11+00:00Z,1,0x9eb42f017e793512e4734f8785de605c4cb3a24e,0x6ce42d8b2a202e206051bc09dbaafd1fed24d044,11200000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,11.2,0xf09209e20766f9f49e0fc52ffbf3ab49102ff7e56cc295bd00df4f7d698fa6d2,1738276811,2025-01-30 22:40:11+00:00
pudgypenguins,2703,sale,,ethereum,,1737292463,2025-01-19T13:14:23+00:00Z,1,0x33a1dbeb8f94c8555e6af9aef357384ffa7151ee,0xd595710aedaba1d2e18bfdbab46ab796664c6d89,19700000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,19.7,0x00b3ad2c07ab1d6acdef15adb71640afff29c78a2ee7dd3c8594b2129daf9fd5,1737292463,2025-01-19 13:14:23+00:00
pudgypenguins,2703,sale,,ethereum,,1735033439,2024-12-24T09:43:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x33a1dbeb8f94c8555e6af9aef357384ffa7151ee,17850000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.85,0x6df263806f5fe6bc23fb6745354b94f6e4f2a5d61101df2a3a78af70b39030dd,1735033439,2024-12-24 09:43:59+00:00
pudgypenguins,2703,sale,,ethereum,,1735031399,2024-12-24T09:09:59+00:00Z,1,0x05e41229efca125057f4d96007dc477312db8feb,0xff53e1da7b67ae676d7742f858aab5bd4bc937f6,17790000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.79,0xeb22915d34908c920404d159351e0312b99e59303d1b75ab4b844789a69cc186,1735031399,2024-12-24 09:09:59+00:00
pudgypenguins,2703,sale,,ethereum,,1733450819,2024-12-06T02:06:59+00:00Z,1,0x77777639f22bb93b6dca1345ff659f6f8ccd6958,0x0c75f526299846668f1e9323764ad45ff9c15b07,17200000000000000000,0x0000000000000000000000000000000000000000,18,ETH,17.2,0x576c48cc345cb252dbf6e56d33ea22e51063bbc553d54e3b4907514203316c02,1733450819,2024-12-06 02:06:59+00:00
pudgypenguins,2703,sale,,ethereum,,1733450507,2024-12-06T02:01:47+00:00Z,1,0xc762a153c562f7013222d7fc42f5afb3f76b4e94,0x77777639f22bb93b6dca1345ff659f6f8ccd6958,16740000000000000000,0x0000000000000000000000000000000000000000,18,ETH,16.74,0xbf8e7f68d845a1cd015bc8fe6bb03f4fd44d80c05cd271d4a7a6dbc14f9e8f2a,1733450507,2024-12-06 02:01:47+00:00
pudgypenguins,2703,sale,,ethereum,,1733369039,2024-12-05T03:23:59+00:00Z,1,0x56a355dc85c5a11aa093a1a28494b01e5295f54a,0xc762a153c562f7013222d7fc42f5afb3f76b4e94,14750000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,14.75,0x76da3976fc75f74638457ed610b1a88a6dd48656679ede420a55d82df1bfa45a,1733369039,2024-12-05 03:23:59+00:00
pudgypenguins,2738,sale,,ethereum,,1741026575,2025-03-03T18:29:35+00:00Z,1,0x516d8741f7a3ccf96f2c2e6516805913741beec3,0x29469395eaf6f95920e59f858042f0e28d98a20b,9779000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.779,0xe05f268f7e02c480038ad6abb67b95a9dcbcba9eca8e39949cf9ed7876cc4b58,1741026575,2025-03-03 18:29:35+00:00
pudgypenguins,2738,sale,,ethereum,,1741018559,2025-03-03T16:15:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x516d8741f7a3ccf96f2c2e6516805913741beec3,9700000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.7,0x19cc2e81c40469fbcf0caae8c0b882b01f25b88b9f358f76dc8ec4fb44d0dfef,1741018559,2025-03-03 16:15:59+00:00
pudgypenguins,2738,sale,,ethereum,,1739553119,2025-02-14T17:11:59+00:00Z,1,0xe84b59500c00fe0890292cf3aa64ab45b18d7bb2,0x1ea27bce786a81022dfc156059771e8d3279a9a6,10100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.1,0xee9dee6bfb2ec723858e91ca4e94b9e41d587e96a2a29c93af1380fe88effcab,1739553119,2025-02-14 17:11:59+00:00
pudgypenguins,3184,sale,,ethereum,,1743444311,2025-03-31T18:05:11+00:00Z,1,0x1ea27bce786a81022dfc156059771e8d3279a9a6,0x7739a73c773a9c0c46c2afbbdc9a8573d185a15b,9880000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.88,0x03c881cf011de7e8fc09bce3768191c7e29f74fea18718e1fa3a663be5142262,1743444311,2025-03-31 18:05:11+00:00
pudgypenguins,3184,sale,,ethereum,,1743444023,2025-03-31T18:00:23+00:00Z,1,0x2777df13d272c9433858f5e1947b51e6a4720d60,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9880000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.88,0x755b741367e5006f86d88976f8017d7e44eb681f8d77a1e837ce57af0ddaee56,1743444023,2025-03-31 18:00:23+00:00
pudgypenguins,3184,sale,0x14ee905e407ded61704883cbd45a6585ef19eb4ce59830ea2a2b4d1fda1a18f5,ethereum,0x0000000000000068f116a894984e2db1123eb395,1743388919,2025-03-31T02:41:59+00:00Z,1,0xe871af6576396c553e16c2e3a9fa130d36798cfa,0x2777df13d272c9433858f5e1947b51e6a4720d60,9800000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.8,0x88175594912ca5d9252dcdfc03217726e591d37b296373d31962a17000e1928e,1743388919,2025-03-31 02:41:59+00:00
pudgypenguins,3184,sale,,ethereum,,1741703219,2025-03-11T14:26:59+00:00Z,1,0xa1c6b7d556bb56408bb3991d29a5e574e10dfe48,0xe871af6576396c553e16c2e3a9fa130d36798cfa,8764550000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.76455,0xe30ccc0e454f7a1bd7476bf702956746bf5729afd59296b457adb434797723db,1741703219,2025-03-11 14:26:59+00:00
pudgypenguins,3184,sale,,ethereum,,1741653563,2025-03-11T00:39:23+00:00Z,1,0xaa4db8b2c85f1acc3ab33a678242b52a9d55a9e0,0xa1c6b7d556bb56408bb3991d29a5e574e10dfe48,8620000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.62,0x8fc56f3e9e5f4dc3b350185783bef32b0766ac438fc9f57c39141bc352acd1fc,1741653563,2025-03-11 00:39:23+00:00
pudgypenguins,3184,sale,,ethereum,,1733713775,2024-12-09T03:09:35+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x16f41a775a4ffc5da7b465597abfcb8ec0469d28,20850000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,20.85,0x633e1d8dfa561620f419f4054309b82d3f14ae0e53ea481df058dc8db5d56de7,1733713775,2024-12-09 03:09:35+00:00
pudgypenguins,3184,sale,,ethereum,,1731960287,2024-11-18T20:04:47+00:00Z,1,0x4f59ce7bb4777b536f09116b66c95a5d1ea8a8e6,0x29469395eaf6f95920e59f858042f0e28d98a20b,10389999000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.389999,0xfd9fc414127806d3eb2f34f99ea01aa353dff778ba01340c66599058fd16dff8,1731960287,2024-11-18 20:04:47+00:00
pudgypenguins,3184,sale,0x8984fe12ba19750f6ea93143903c6e6ed3763367d98db1effe00410e93e727cd,ethereum,0x0000000000000068f116a894984e2db1123eb395,1731936179,2024-11-18T13:22:59+00:00Z,1,0x1d6a82c6d9d9593d1b7c00876d0e1d3b07a502b0,0x4f59ce7bb4777b536f09116b66c95a5d1ea8a8e6,10074900000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.0749,0x19d7c816349cb33af6b43dfee98e2ce29090a76030c15f07435deb5852307dff,1731936179,2024-11-18 13:22:59+00:00
pudgypenguins,3193,sale,0xd315576ace6ca32a1fc399c9a349aa9c42c714864bd27eb7bbf528320b70752e,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742600891,2025-03-21T23:48:11+00:00Z,1,0xa8c61ac44459438cc507a374e4d795bf02dd55ba,0x4ce0f96c459df322df68f393569549d5a54a1929,9750000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.75,0xd6c5c9c3e9089c5d50da908cf386902342e171d23bf02e3b94543eab8a73ff98,1742600891,2025-03-21 23:48:11+00:00
pudgypenguins,3193,sale,0xc149eee061223eaabf4029cdc37a14a649cc7f183f146686e2fb5ab7deedb4c0,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739782943,2025-02-17T09:02:23+00:00Z,1,0x4b6f6ca64b16793c713b71035851957cf4942637,0xa8c61ac44459438cc507a374e4d795bf02dd55ba,9080000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.08,0x0797f3642096f55145eb14fcc42ebf4c31ec92c9d2b7e14c317a597de7661a87,1739782943,2025-02-17 09:02:23+00:00
pudgypenguins,3193,sale,0x79c0ece310891db536513e4c972c7a402d7dc700569bf714502a7ceab1d72fbd,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739782799,2025-02-17T08:59:59+00:00Z,1,0xc821d3d24c27c713a9e2758086bd29b23f7381e2,0x4b6f6ca64b16793c713b71035851957cf4942637,9220000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.22,0x8a2ead84df3ac71b6c0a2afea38d24f66d63cbea3c8b73d77eba4844d440dfb3,1739782799,2025-02-17 08:59:59+00:00
pudgypenguins,3193,sale,0xf3cf22713cbe6b7faab45908e1c2d7034b570b6137524f02b04a7ca9c2920f48,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739776955,2025-02-17T07:22:35+00:00Z,1,0x9250f8149067fc068189f95e92f0eea9673f62d0,0xc821d3d24c27c713a9e2758086bd29b23f7381e2,9250000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.25,0xc875a5dfc4606b90719506a7416dbc2adc1650928cca602275292f605ce360a2,1739776955,2025-02-17 07:22:35+00:00
pudgypenguins,3193,sale,0x7db80e029dbac3f097e00b08f87fb2309a0eab9ea639e743e657488118f7e86a,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739747759,2025-02-16T23:15:59+00:00Z,1,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,0xacf5c9a3213f91182317ef74770ffb41f0c081f5,9170000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.17,0x02d3b7f785cfd6fabba2e633c4fecaea1fa120af7e6bdf82ded8a1d687a73f2c,1739747759,2025-02-16 23:15:59+00:00
pudgypenguins,3193,sale,0xdcb0636b1dbcd8d6fd90d7b4947a1bd75943b3272cf55860e119f5b8f70378ac,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739747675,2025-02-16T23:14:35+00:00Z,1,0xc77ec27e6ae82ead54894dffc7d3f3fe3a09246c,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,9240000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.24,0x2b588eb0ae71a6628e0a2b45720b9f2955c7b6556bbff593ad3cb41a22368c40,1739747675,2025-02-16 23:14:35+00:00
pudgypenguins,3193,sale,0xee3f8d1e7e5ef9ae96e349b403801731bfb9f987181e03abaf2a49db75a6b0b6,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739730311,2025-02-16T18:25:11+00:00Z,1,0x3efd5cdb46c700481f40058341aa220ac2552660,0xc77ec27e6ae82ead54894dffc7d3f3fe3a09246c,9170000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.17,0xcbfd470a484f650c372d7fa26aab660531e2290efe2abe05e62849032f53bc0d,1739730311,2025-02-16 18:25:11+00:00
pudgypenguins,3193,sale,0x631c22eecd687f365696fea47c6db258d9e22fda993e36c6714f7210f735c7b2,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739723579,2025-02-16T16:32:59+00:00Z,1,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,0x3efd5cdb46c700481f40058341aa220ac2552660,9110000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.11,0xbfcb2fe85b60640895a6345d166aa91ac1022621068cafde240ab090ffbbd6e1,1739723579,2025-02-16 16:32:59+00:00
pudgypenguins,3193,sale,0x6ff4e44cc1297ae4ee7e9ec1224205e35d623739ca5d7a8071cb2607bf32f677,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739722775,2025-02-16T16:19:35+00:00Z,1,0xff73ba7289259b1164d9b21dc89baa6616b2f03b,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,9150000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.15,0xeefc1bb6ceb3fd5415a54d47b84ed6df119e75d39ff296989ddebc5d77cf9853,1739722775,2025-02-16 16:19:35+00:00
pudgypenguins,3193,sale,0xa3fca684979e9c1172d42d8a814491bc2d1838c4f68003bd86ab309ee7ff7700,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739716823,2025-02-16T14:40:23+00:00Z,1,0x7f9b8c7bd797503af08e48ac52e19b0cd5ae9ac4,0xff73ba7289259b1164d9b21dc89baa6616b2f03b,9220000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.22,0xcdf3360e93a4284b4593dacb2e6ae6aed4a48b19f7d7efd98a2510c1b428ab21,1739716823,2025-02-16 14:40:23+00:00
pudgypenguins,3193,sale,0xbd67cd02e5485420c8ccee74239a4670302a57464df158db0c51c216a6540eee,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739716775,2025-02-16T14:39:35+00:00Z,1,0xa8aad55c115a9213d790e11ad90a60f3540fee72,0x7f9b8c7bd797503af08e48ac52e19b0cd5ae9ac4,9220000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.22,0x8cd551d200520609a0b4cde97f377022987203840af1e0dbcc1f3891f1596860,1739716775,2025-02-16 14:39:35+00:00
pudgypenguins,3193,sale,0xb33a1be4182577f8aec6cb0c8c00141b963c482d48ee86f1b0ece7ef0ffdbcd6,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739716739,2025-02-16T14:38:59+00:00Z,1,0x22154ec3f542483b2c35d67cb5e75a905338c259,0xa8aad55c115a9213d790e11ad90a60f3540fee72,9240000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.24,0x88a03fd16515d4a9cf2eaa7ae950f487c9f31123ce41e40ee6f05ff073421c6e,1739716739,2025-02-16 14:38:59+00:00
pudgypenguins,3193,sale,0x18393762a8e252e5dfb802a5133e87f53d0f14f13eac18b5c4bdbbfd931fbbf9,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739716391,2025-02-16T14:33:11+00:00Z,1,0xff73ba7289259b1164d9b21dc89baa6616b2f03b,0x22154ec3f542483b2c35d67cb5e75a905338c259,9300000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.3,0xc5361c7c8cb0b7785482b63757751d169f867a7acd38ef021a1e62e8683a0b99,1739716391,2025-02-16 14:33:11+00:00
pudgypenguins,3193,sale,0xb97140d187461ada17931495a9793a41a79ff5b3a5908d59ba6f8829368c74d0,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739716283,2025-02-16T14:31:23+00:00Z,1,0x1ad100e8be129e5d4c0409eaae0d4c71c2798d7e,0xff73ba7289259b1164d9b21dc89baa6616b2f03b,9310000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.31,0x2ea21ee11acdd4854f4da5045b8ba7d54226b8bbeecd92007a4d2a6baf054542,1739716283,2025-02-16 14:31:23+00:00
pudgypenguins,3308,sale,,ethereum,,1743458519,2025-03-31T22:01:59+00:00Z,1,0x8909e6f8adfbdf105625bc444b541a230103d98e,0x1d170ef19ecc3106c9c091e3d251929ead84ec2d,9998000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.998,0x8651122f91a9a07412e934cb6fa61d34349b10918cc73bf75c66dcc74d3c666b,1743458519,2025-03-31 22:01:59+00:00
pudgypenguins,3308,sale,,ethereum,,1741018487,2025-03-03T16:14:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x8909e6f8adfbdf105625bc444b541a230103d98e,9710000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.71,0x165b5db545a77a814b3465d9aaad1a6e37ea19e8a0cb3cb28fa25d90f32a8a2d,1741018487,2025-03-03 16:14:47+00:00
pudgypenguins,3308,sale,,ethereum,,1740932855,2025-03-02T16:27:35+00:00Z,1,0xe4ae63c74cba2263842fb187bbac793fe60b2069,0x4dd6ed4d4ae27462cf9ebcd97a274dde33365e38,9500000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.5,0x967a5f3be998f47580f7c1915b7a889819b0e3a12e464a4c5b7c3833e0f961e0,1740932855,2025-03-02 16:27:35+00:00
pudgypenguins,3382,sale,,ethereum,,1743155171,2025-03-28T09:46:11+00:00Z,1,0x331bb346f8e97870d24dc17cd83de95f7b546959,0x4d8856858b2381d1a01650c53de1ca573160309e,9670000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.67,0xbc91939fcc5b239f9e31a17db33e03f5628f9812dfe96edac15df897a1dfe866,1743155171,2025-03-28 09:46:11+00:00
pudgypenguins,3382,sale,,ethereum,,1741653563,2025-03-11T00:39:23+00:00Z,1,0xaa4db8b2c85f1acc3ab33a678242b52a9d55a9e0,0x08476da7fa9f54c8e931a4ab185d18f2caa76b4b,8310000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.31,0x8fc56f3e9e5f4dc3b350185783bef32b0766ac438fc9f57c39141bc352acd1fc,1741653563,2025-03-11 00:39:23+00:00
pudgypenguins,3382,sale,,ethereum,,1733648135,2024-12-08T08:55:35+00:00Z,1,0xb7ead90af840b80fb30548e778bfd1ab829c05e5,0x2a138e24cf857f189826600463c05d0cac5aeede,22500000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,22.5,0xbcef5eb5fd694bab453b8c28f9d05c6de147f83a30d3c8e24de5c3e878b59513,1733648135,2024-12-08 08:55:35+00:00
pudgypenguins,3593,sale,,ethereum,,1741867499,2025-03-13T12:04:59+00:00Z,1,0x7fca4dc9cd1b28aa014903b742776ef36034fece,0x29469395eaf6f95920e59f858042f0e28d98a20b,8890000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.89,0x1963b8de4ed3324d42acfe155c0c79377e5d4342ab2f793cd9a5776a34604056,1741867499,2025-03-13 12:04:59+00:00
pudgypenguins,3593,sale,,ethereum,,1741809695,2025-03-12T20:01:35+00:00Z,1,0xa171759d8386222e05f997b04a46117f9d41846d,0x7fca4dc9cd1b28aa014903b742776ef36034fece,8760000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.76,0x91eb1ce3b7e78b0fdae54cb8cb4287148758bcb7304cb26f28794c8f43591654,1741809695,2025-03-12 20:01:35+00:00
pudgypenguins,3593,sale,,ethereum,,1741388195,2025-03-07T22:56:35+00:00Z,1,0xaa4833eb0e17b0592f8a1f7b5dc90c9996d3e03c,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,9520000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.52,0x5a2920f516224b9afc4a0d7725e5bd2c969595f013f01e2c546d6b52ed6a4211,1741388195,2025-03-07 22:56:35+00:00
pudgypenguins,3593,sale,,ethereum,,1733459951,2024-12-06T04:39:11+00:00Z,1,0xd67bdb4d67fc7b2315dcc49f8342f151dfc4b322,0xd6906eb0d9ac8fe6f256b3d2d79aa92fcd9d3b30,17410000000000000000,0x0000000000000000000000000000000000000000,18,ETH,17.41,0x680a34e135ebd381583cf37025844370203a8b77993ff9e2daf9bf30db377bbc,1733459951,2024-12-06 04:39:11+00:00
pudgypenguins,3593,sale,,ethereum,,1728828911,2024-10-13T14:15:11+00:00Z,1,0x5f7c27402603d2607b07c19fcd41c84a1f5557ac,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9210000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.21,0xa91369d6eee3cd2f399332f29c22bf988b92eacb999889909befc5a7cbf118a9,1728828911,2024-10-13 14:15:11+00:00
pudgypenguins,3843,sale,,ethereum,,1743154247,2025-03-28T09:30:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1992a41693310eb9434b5e3ecb564f4739fcc677,9820000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.82,0x18671e080a2493173d5b9646da8643e9194fef23f73a70ea70f287eb3c2b4dc1,1743154247,2025-03-28 09:30:47+00:00
pudgypenguins,3843,sale,,ethereum,,1738516523,2025-02-02T17:15:23+00:00Z,1,0x9ea7978fc62698f31d4d84fc28ad8521b10faa6f,0x29469395eaf6f95920e59f858042f0e28d98a20b,10200000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.2,0xf68da85af2e007fe95b10b614c22aa00069c196f4a7d0b0683ec561ff8ea44ab,1738516523,2025-02-02 17:15:23+00:00
pudgypenguins,3843,sale,,ethereum,,1731316739,2024-11-11T09:18:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x828fa81786695e213b8e08f6abf9ed6c5c09ff64,8970000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.97,0x64de1f5452dcb33b89e6ca6fe840df5c4c051dcb4bb7bad5ae2599f11818689a,1731316739,2024-11-11 09:18:59+00:00
pudgypenguins,3843,sale,,ethereum,,1730123603,2024-10-28T13:53:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x3bb4fa84b120ac0dbb4a6bb0442fe2c47e324a93,8730000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.73,0xdf999b92f1917c31d084d98d1aba6f3b64f2ea69de811cd049f2d5482afb4e83,1730123603,2024-10-28 13:53:23+00:00
